非洲	Africa
荷爾布魯克	Hal Holbrook
馬洛	Hector Malot
老舍	Lao She
林彪	Lin Biao
李登輝	Lee Teng-hui
聖誕老人	Santa Claus
安提瓜島	Antigua
環球貿易廣場	International Commerce Centre
商品	Commodity
眼屎	Rheum
銀灰	Silver (color)
拿鐵斯	Matthew Le Tissier
艾雲	Denis Irwin
列納	Jamie Redknapp
福生市	Fussa, Tokyo
徐克	Tsui Hark
Lloyd Bridges	Lloyd Bridges
J 梅利	Jamie Murray
金正男	Kim Jong-nam
哥斯達	Albert Costa
東久留米市	Higashikurume, Tokyo
納伊夫	Nayef bin Abdul-Aziz Al Saud
國分寺市	Kokubunji, Tokyo
胤禛	Yongzheng Emperor
積林頓	Jack Layton
呂布	Lü Bu
稻城市	Inagi, Tokyo
馬琳	Ma Lin (table tennis)
安藤百福	Momofuku Ando
賈德爾	Mário Jardel
黃飛鴻	Wong Fei-hung
李約瑟	Joseph Needham
鴨脷洲	Ap Lei Chau
魏京生	Wei Jingsheng
Floyd Mayweather, Jr	Floyd Mayweather, Jr.
單磷酸腺苷	Adenosine monophosphate
蒲松齡	Pu Songling
神舟七號飛船	Shenzhou 7
阿貝爾範疇	Abelian category
李天秀	Lee Chun-soo
阿貝爾定理	Abel's theorem
載淳	Tongzhi Emperor
胡查錫	Sasha Vujačić
梁朝偉	Tony Leung Chiu-Wai
夜校	Night school
Rush Limbaugh	Rush Limbaugh
馬貝利	Stephon Marbury
李宗偉	Lee Chong Wei
鴨巴甸 (搞清楚)	Aberdeen (disambiguation)
剛佛時	Converse (shoe company)
切分音	Syncopation
安土桃山時代	Azuchi–Momoyama period
澳洲淡水鱷	Freshwater crocodile
吲哚	Indole
老花	Presbyopia
王安石	Wang Anshi
自卑情結	Inferiority complex
三亞	Sanya
臺灣民主國	Republic of Formosa
普及選舉	Universal suffrage
李海瓚	Lee Hae-chan
徐載弼	Seo Jae-pil
國語 (搞清楚)	National language
八國聯軍	Eight-Nation Alliance
膠紙	Adhesive tape
咳牌	Cut (cards)
掌上壓	Push-up
卷蛋	Swiss roll
世界銀行集團	World Bank Group
漢 (三國)	Shu Han
魏 (三國)	Cao Wei
冬菇	Shiitake
百葉簾	Window blind
半導體激光	Laser diode
溫哥華國際機場	Vancouver International Airport
汽酒	Sparkling wine
巴真府	Prachinburi Province
雲耳	Auricularia auricula-judae
曬太陽	Sun tanning
拉丁區	Latin Quarter, Paris
誓願絕	Abjuration
江豚	Finless porpoise
精工	Seiko
薯蓉	Mashed potato
DHL航空	DHL Aviation
亭可馬里	Trincomalee
安陽	Anyang
崩大碗	Centella asiatica
西班牙甲組足球聯賽	La Liga
樹袋鼠	Tree-kangaroo
月台	Railway platform
德律風根	Telefunken
騰龍	Tamron
Neoplan	Neoplan
蛙式	Breaststroke
單拖漁船	Fishing trawler
湯姆歷險記	The Adventures of Tom Sawyer
遼東半島	Liaodong Peninsula
愛爾蘭國防軍	Defence Forces (Ireland)
紐卡素病	Newcastle disease
粟米片	Corn flakes
水甴曱	Dytiscidae
自由式摔角	Freestyle wrestling
最低合法性交年齡	Age of consent
放火	Arson
冷爵士樂	Cool jazz
夜魔俠	Daredevil (Marvel Comics)
玩泥沙	Sand art and play
昭和	Shōwa period
獨立人士	Independent politician
最終幻想XII	Final Fantasy XII
Ikariam	Ikariam
宣傳單張	Flyer (pamphlet)
沖涼	Bathing
櫻蘭高校男公關部	Ouran High School Host Club
占士楊哈斯賓	James Younghusband
火炬	Torch
牆頭角線	Cornice
陳省身	Shiing-Shen Chern
藍月	Blue moon
伊江島	Iejima
天麩羅	Tempura
束棒	Fasces
爆格	Burglary
太平紳士	Justice of the peace
2009年9月	September 2009
愛爾蘭電視電臺	Raidió Teilifís Éireann
德國殖民地	German colonial empire
2006年亞洲運動會	2006 Asian Games
保用證	Warranty
清瀨市	Kiyose, Tokyo
三合會	Triad (organized crime)
國立市	Kunitachi, Tokyo
堅尼地	Arthur Kennedy (governor)
收據	Receipt
2011年7月	July 2011
2011年6月	June 2011
喪事	Burial
蛤蚧	Tokay gecko
士姑度	Escutcheon (heraldry)
漁夫	Fisherman
膠紙座	Tape dispenser
龍爭虎鬥 (電影)	Enter the Dragon
Abrusco	Abrusco
三浦知良	Kazuyoshi Miura
雙色高粱	Sorghum bicolor
老化	Ageing
夏舜霆	Michael Heseltine
賀維	Geoffrey Howe
彭仕國	John Prescott
鼬獾	Chinese ferret-badger
馬纓丹	Lantana camara
歐思邦	George Osborne
寶寧	John Bowring
超級火山	Supervolcano
菏澤	Heze
畢業生	Graduate
夏文達	Philip Hammond
顒琰	Jiaqing Emperor
斷奶	Weaning
韋俊安	John Reid, Baron Reid of Cardowan
士丹頓	Sir George Staunton, 2nd Baronet
德那第島	Ternate
韋富健	Malcolm Rifkind
李自成	Li Zicheng
茄士咩	Cashmere wool
日本地理	Geography of Japan
龍門線技術	Goal-line technology
莊生	Johnson & Johnson
雅戈夫利夫設計局	Yakovlev
腈	Nitrile
錫亞琴冰川	Siachen Glacier
日本赤軍	Japanese Red Army
董卓	Dong Zhuo
孫堅	Sun Jian
神探妙鼠	The Great Mouse Detective
介質	Transmission medium
朴憲永	Pak Hon-yong
朝鮮世祖	Sejo of Joseon
高麗太祖	Taejo of Goryeo
歐陽脩	Ouyang Xiu
金斗捧	Kim Tu-bong
旻寧	Daoguang Emperor
岳飛	Yue Fei
奕詝	Xianfeng Emperor
美國女子足球代表隊	United States women's national soccer team
砷化氫	Arsine
清潔劑	Detergent
瑪格麗塔島	Isla Margarita
瀡滑梯	Playground slide
丘成桐	Shing-Tung Yau
百事公司	PepsiCo
室町時代	Muromachi period
攋尿蝦	Mantis shrimp
塔門	Grass Island, Hong Kong
辣椒仔	Tabasco sauce
月即別汗	Öz Beg Khan
齋藤實	Saitō Makoto
魯錫斯基	Greg Rusedski
瀕危語言	Endangered language
伊利近	James Bruce, 8th Earl of Elgin
手提攝錄機	Camcorder
胡比治	Todd Woodbridge
咆哮腔	Death growl
禾花雀	Yellow-breasted bunting
越野單車賽	Cyclo-cross
圖勒·奧卡羅蘭	Turlough O'Carolan
馬屎洲	Ma Shi Chau
盧吉	Frederick Lugard, 1st Baron Lugard
後衞	Defender (association football)
MP4	MPEG-4 Part 14
夏喬士羅便臣	Hercules Robinson, 1st Baron Rosmead
切陽什姐	Qieyang Shenjie
麥當奴	Richard Graves MacDonnell
袁紹	Yuan Shao
丁一權	Chung Il-kwon
約翰斯卡利	John Sculley
第三世界科學院	TWAS
韓達德	Douglas Hurd
大褸	Overcoat
耶當奇緬迪	Jeton Kelmendi
內行星	Inferior and superior planets
包拯	Bao Zheng
大雪	Daxue (solar term)
木雕	Wood carving
不記名投票	Secret ballot
水蛇	Enhydris
神田 (千代田區)	Kanda, Tokyo
Access	Access
August	August (disambiguation)
米高卡尼	Michael Kearney
架生仔	Gadget
莫卡	Mocha, Yemen
武昌起義	Wuchang Uprising
Accord	Accord
墨斗	Chalk line
八分音符	Eighth note
134	134 (number)
全音符	Whole note
四分音符	Quarter note
己醣	Hexose
點心	Dim sum
港澳碼頭	Hong Kong-Macau Ferry Terminal
叉	Fork (disambiguation)
八卦	Bagua
88	88 (number)
Hide (搞清楚)	Hide
DSE	DSE
Acolon	Acolon
紅河三角洲	Red River Delta
阮福昪	Đồng Khánh
盧恩杜拉	Péguy Luyindula
上海 (搞清楚)	Shanghai (disambiguation)
大峽谷 (搞清楚)	Grand Canyon (disambiguation)
建築	Construction (disambiguation)
F(x) (組合)	F(x) (band)
越	Yue
袍	Robe
Octopus	Octopus (disambiguation)
E4	E4
Heng	Heng
煙 (搞清楚)	Smoke (disambiguation)
AdBlue	Diesel exhaust fluid
Oct	Oct
引擎	Engine (disambiguation)
Cen	CEN
Biro	Biro
顏色	Color (disambiguation)
中央公園	Central Park (disambiguation)
鄉	Township (disambiguation)
Well	Well
Cork	Cork
德川家茂	Tokugawa Iemochi
拖網	Trawling
世界	World (disambiguation)
加利尼維利	Gary Neville
他他醬	Tartar sauce
哈薩克軍事	Armed Forces of the Republic of Kazakhstan
白虎 (搞清楚)	White tiger (disambiguation)
海倫美蘭	Helen Mirren
桑 (搞清楚)	Morus
雙鴨山	Shuangyashan
伊春	Yichun, Heilongjiang
七臺河	Qitaihe
鶴崗	Hegang
黑河	Heihe
綏化	Suihua
鄭成龍	Jung Sung-ryong
郊野公園	Country park
安全島	Refuge island
Root	Root (disambiguation)
聲能	Sound energy
Die	Die
Kinder	Kinder
添夏達威	Tim Hardaway
叉電器	Battery charger
傅利索王子	Prince Friso of Orange-Nassau
火炬 (搞清楚)	Torch (disambiguation)
包船	Chartering (shipping)
新娘	Bride
司馬懿	Sima Yi
Tel	TEL
父輩之地 (搞清楚)	Fatherland (disambiguation)
腺癌	Adenocarcinoma
馬天奴	Gerardo Martino
Nenê	Nenê
格理賓福	Gregory Benford
蕪湖	Wuhu
蚌埠	Bengbu
康有爲	Kang Youwei
淮南	Huainan
馬鞍山市	Ma'anshan
淮北	Huaibei
MTR (搞清楚)	MTR (disambiguation)
銅陵	Tongling
Reyes	Reyes
安慶	Anqing
Jaye Davidson	Jaye Davidson
薩姆索諾夫	Vladimir Samsonov
安祿山	An Lushan
吳邦國	Wu Bangguo
亞李沙·西報乎	Alisher Saipov
豪爾牛頓	Huey P. Newton
奧厘化雲島豪米士	Oliver Wendell Holmes, Jr.
小野伸二	Shinji Ono
黎民偉	Lai Man-Wai
阜陽	Fuyang
柳澤敦	Atsushi Yanagisawa
Darude	Darude
中山雅史	Masashi Nakayama
陳一冰	Chen Yibing
李小鵬 (運動員)	Li Xiaopeng (gymnast)
岸本聖史	Seishi Kishimoto
拿索斯	Graeme Le Saux
努雷維塔奇	Nury Vittachi
胡福特	Mark Woodforde
TOSHI	Toshi (musician)
臼井儀人	Yoshito Usui
宿州	Suzhou, Anhui
六安	Lu'an
亳州	Bozhou
池州	Chizhou
宣城	Xuancheng
甘比	Marcus Camby
賽義夫阿剌伯卡達菲	Saif al-Arab Gaddafi
程翔	Ching Cheong
木村拓哉	Takuya Kimura
楊宗緯	Aska Yang
萍鄉	Pingxiang
新喻	Xinyu
鷹潭	Yingtan
贛州	Ganzhou
吉安	Ji'an
宜春	Yichun, Jiangxi
撫州	Fuzhou, Jiangxi
上饒	Shangrao
神奈川	Kanagawa (disambiguation)
威爾斯親王 (搞清楚)	Prince of Wales (disambiguation)
波利斯·南初夫	Boris Nemtsov
Git	Git
矛盾	Contradiction
CID	CID
June	June (disambiguation)
荷利	Robert Horry
聯洲國際	EganaGoldpfeil (Holdings) Ltd.
黑金	Black gold
馮玉祥	Feng Yuxiang
扁頭泥蜂	Emerald cockroach wasp
KitKat	Kit Kat
哥倫布日	Columbus Day
馬克高文	Mark Coleman
1001	1001 (number)
占士洛迪古斯	James Rodríguez
白領	White-collar worker
陳獨秀	Chen Duxiu
婆羅洲扁頭蛙	Bornean flat-headed frog
行人專用區	Pedestrian zone
宋熙年	Sarah Song
境界之輪迴	Rin-ne
魁北克	Quebec (disambiguation)
瑤族	Yao people
Google閱讀器	Google Reader
哥倫布探長	Columbo
坐浴桶	Bidet
Apple Lisa	Apple Lisa
將軍澳新市鎮	Tseung Kwan O New Town
亡兵紀念日	Memorial Day
廣州十三行	Thirteen Factories
蒂邁歐篇	Timaeus (dialogue)
溫哥華藝術館	Vancouver Art Gallery
陳振聰	Peter Chan (businessman)
朗夏巴	Ron Harper
220	220 (number)
東營	Dongying
鐵甲威龍	RoboCop
黎棟國	Lai Tung-kwok
水藍	Aqua (color)
二人三足	Three-legged race
濟寧	Jining
藍綠色	Aquamarine (color)
威海	Weihai
外顯子	Exon
日照	Rizhao
萊蕪	Laiwu
流行音樂	Popular music
臨沂	Linyi
聊城	Liaocheng
水管	Water pipe
加沙之戰 (2007年)	Battle of Gaza (2007)
濱州	Binzhou
233	233 (number)
T-84主戰坦克	T-84
施禾娜莉娃	Vera Zvonareva
吉達	Jeddah
焦糖布甸	Crème caramel
冰心	Bingxin
魏	Wei
水魚	Trionychidae
尼莫夫	Alexei Nemov
前1540年代	1540s BC
毒藤女	Poison Ivy (comics)
三洲府	Straits Settlements
Socket 8	Socket 8
Sony Mobile	Sony Mobile Communications
繃帶	Bandage
釘書釘	Staple (fastener)
山本美香	Mika Yamamoto
癦	Melanocytic nevus
聯合廣場	Union Square
楊尚昆	Yang Shangkun
何大一	David Ho (scientist)
臺灣史	History of Taiwan
李大釗	Li Dazhao
洋紫荊	Bauhinia blakeana
崇明島	Chongming Island
魏徵	Wei Zheng
打他加打阿華打拉都拉斯	Tathagat Avatar Tulsi
王守仁	Wang Yangming
曹叡	Cao Rui
李鴻章	Li Hongzhang
魏延	Wei Yan
黃忠	Huang Zhong
收濕藥料	Astringent
茂南	Maonan District
231	231 (number)
Did You Hear About the Morgans?	Did You Hear About the Morgans?
陳士駿	Steve Chen
中秋	Mid-Autumn Festival
莊·繆亞	John Muir
宋時烈	Song Si-yeol
尹善道	Yun Seon-do
李珥	Yi I
許穆	Heo Mok
元均	Won Gyun
張澤相	Chang Taek-sang
崔庸健	Choe Yong-gon
加州海獅	California sea lion
乳糖水解酶	Lactase
阮惠	Nguyễn Huệ
陳冠希	Edison Chen
上堂	Lesson
雷鋒	Lei Feng
梁啟超	Liang Qichao
Dir en grey	Dir En Grey
卅二分音符	Thirty-second note
紅豆	Adzuki bean
拉布拉多	Labrador
人字拖	Flip-flops
飯盒	Bento
Jon Corzine	Jon Corzine
多爾袞	Dorgon
池田菊苗	Kikunae Ikeda
尹鑴	Yun Hyu
謝霆鋒	Nicholas Tse
霍去病	Huo Qubing
賈慶林	Jia Qinglin
傅家俊	Marco Fu
孫策	Sun Ce
郭炳湘	Walter Kwok
錄影機	Videocassette recorder
高建	Goh Kun
井原正巳	Masami Ihara
軍師統帥	Commander-in-chief
霍斯	Rick Fox
底漆	Primer (paint)
卡華·奧達利	Cearbhall Ó Dálaigh
何尼·李維克	René Lévesque
危機	Crisis
筲箕	Sieve
專家	Expert
艾青	Ai Qing
長井健司	Kenji Nagai
黃秋生	Anthony Wong (Hong Kong actor)
真空彈	Thermobaric weapon
范仲淹	Fan Zhongyan
龐統	Pang Tong
歌聲魅影	The Phantom of the Opera (1986 musical)
海洋哺乳動物	Marine mammal
植草一秀	Kazuhide Uekusa
Oasis	Oasis (band)
Manuel Ferraz de Campos Sales	Manuel Ferraz de Campos Sales
鈣嘅同位素	Isotopes of calcium
高順	Gao Shun
度	Degree
麻醬	Tahini
特拉普提派	Therapeutae
企鵝人	Penguin (comics)
門鐘	Doorbell
香港電車	Hong Kong Tramways
前690年代	690s BC
建築工程	Construction
屠房	Slaughterhouse
地不佬	Pandan-Tebrau
英國汽車公司	British Motor Corporation
嘜 (杯)	Mug
累計函數	Cumulative distribution function
鴉片戰爭 (電影)	The Opium War (film)
2011年12月	December 2011
2011年9月	September 2011
費曼規矩	Feynman diagram
Folding@home	Folding@home
質數定理	Prime number theorem
化糞池	Septic tank
2011年8月	August 2011
表示得函子	Representable functor
大任町	Ōtō, Fukuoka
淡菜	Mytilidae
威廉韋閣絲	William Willcocks
大穿山甲	Giant pangolin
艾迪巴約	Emmanuel Adebayor
上帝 (搞清楚)	God (disambiguation)
紅蛇鵜	African darter
腔腸動物	Coelenterata
成都雙流國際機場	Chengdu Shuangliu International Airport
浮板	Swimming float
太空戰士VII：天子再臨	Final Fantasy VII: Advent Children
馬頭角	Ma Tau Kok
跳蝨	Flea
細靜脈	Venule
失蹤	Missing person
燂	Singe
盅飯	Takikomi gohan
循環小數	Repeating decimal
舛添要一	Yōichi Masuzoe
古典摔角	Greco-Roman wrestling
咭紙	Cardboard
五部曲	Quintet
孤寒鬼	The Miser
防空洞	Air-raid shelter
小歌鷹	Gabar goshawk
苫小牧市	Tomakomai, Hokkaido
素里	Surrey, British Columbia
最終幻想XIII	Final Fantasy XIII
基本法	Basic law
東大和市	Higashiyamato, Tokyo
武藏村山市	Musashimurayama, Tokyo
卑詩大學	University of British Columbia
洗血	Hemodialysis
床單	Bed sheet
博鰲	Bo'ao
公民權利和政治權利國際公約	International Covenant on Civil and Political Rights
馬太福音	Gospel of Matthew
聖十字	Christian cross
畫意私情	Girl with a Pearl Earring (film)
Combino	Combino
高登討論區	Hong Kong Golden Forum
道 (搞清楚)	道
二分音符	Half note
Agiorgitiko	Agiorgitiko
Aglianico	Aglianico
呔夾	Tie clip
回歸線	Tropic (disambiguation)
菇 (搞清楚)	Mushroom (disambiguation)
Water	Water (disambiguation)
Wikipedia:搬版	Wikipedia:Moving a page
芝士澆肉汁薯條	Poutine
詹士二世	James II (disambiguation)
黑色星期五	Black Friday
捨棄	Abandon
回水	Cashback
熱狗 (搞清楚)	Hotdog (disambiguation)
-	- (disambiguation)
Yet	Yet
道家	Daojia
The Day After Tomorrow	The Day After Tomorrow (disambiguation)
Nokia	Nokia (disambiguation)
微分 (代數)	Derivation
阿古斯塔韋斯特蘭AW609傾轉旋翼機	AgustaWestland AW609
鯨魚 (搞清楚)	Whale (disambiguation)
埼玉	Saitama
迷你倉	Self storage
廣東奧林匹克體育中心	Guangdong Olympic Stadium
越秀山體育場	Yuexiushan Stadium
Bow	Bow
廣州大學城中心區體育場	Guangzhou University Town Stadium
橋咀洲	Sharp Island
祖先	Ancestor
2013年3月	March 2013
青洲	Green Island
Sail	Sail (disambiguation)
海鮮醬	Hoisin sauce
平頂山	Pingdingshan
鶴壁	Hebi
新鄉	Xinxiang
焦作	Jiaozuo
濮陽	Puyang
許昌	Xuchang
存在與時間	Being and Time
漯河	Luohe
Havre	Havre
三門峽	Sanmenxia
南陽	Nanyang, Henan
璦琿	Aigun
商丘	Shangqiu
O6	O6
Space	Space (disambiguation)
大酒店	Grand Hotel
Coach	Coach
信陽	Xinyang
馬賽 (搞清楚)	Marseille (disambiguation)
北京填鴨	Peking duck
土生葡人	Macanese people
生日會	Birthday Party
O1	O1
踭	Heel (disambiguation)
Resin	Resin (disambiguation)
金牌	Gold medal
亞洲航空	AirAsia
撳釘	Drawing pin
空軍十字勳章 (美國)	Air Force Cross (United States)
薄荷醇	Menthol
葡萄醣-6-磷酸	Glucose 6-phosphate
GDP (搞清楚)	GDP (disambiguation)
歐洲人	European people
以弗所書	Epistle to the Ephesians
機場快綫	Airport Express (MTR)
酮醣	Ketose
基金	Fund
唂咕	Cocoa
獅人脂	Sphingolipid
南區	Southern District
維吾爾	Uyghur
大學站	Universitet
牙箏	Ajaeng
臺南	Tainan (disambiguation)
玉樹	Yushu
菓醣-6-磷酸	Fructose 6-phosphate
剃鬚膏	Shaving cream
奉天	Fengtian
赤平市	Akabira, Hokkaido
龍井	Longjing
Plug	Plug
Rsc	RSC
肚腩	Belly
Aqr	AQR
THB	THB
Rubber	Rubber (disambiguation)
Chariot	Chariot (disambiguation)
Pearl City	Pearl City (disambiguation)
Baga	Baga
Hdc	HDC
常德	Changde
益陽	Yiyang
郴州	Chenzhou
大	Massive
懷化	Huaihua
婁底	Loudi
抗議反翻版法案	Protests against SOPA and PIPA
輪	Wheel (disambiguation)
秋葉原	Akihabara
磷酸葡萄醣異構酶	Glucose-6-phosphate isomerase
第二次鴉片戰爭	Second Opium War
媽祖	Mazu (goddess)
色氨酸羥化酶	Tryptophan hydroxylase
高鐵酸鉀	Potassium ferrate
讀書	Read
Cathay	Cathay (disambiguation)
多仔丸	Clomifene
新城區	Xincheng
紅藥水	Merbromin
錢玄同	Qian Xuantong
神經節苷脂	Ganglioside
雞 (搞清楚)	Chicken (disambiguation)
綠寶石	Emerald (disambiguation)
榕樹 (搞清楚)	Banyan (disambiguation)
Aramon	Aramon
齊聲喝彩	Acclamation
服水土	Acclimatization
北海 (搞清楚)	北海
木果楝	Xylocarpus granatum
響應式網頁設計	Responsive web design
越南河粉	Pho
杜呂多 (搞清楚)	Trudeau
藍藥水	Crystal violet
Manufacturing Commercial Vehicles	Manufacturing Commercial Vehicles
梁文道	Leung Man-tao
EAT	EAT
卡鐵耶	Cartier
城市大學	City University
美國銀行中心	Bank of America Center
上海虹橋國際機場	Shanghai Hongqiao International Airport
白介素八	Interleukin 8
利巴韋林	Ribavirin
趨向素	Chemokine
組胺酸脫羧酶	Histidine decarboxylase
丁四醇	Erythritol
血竭	Dragon's blood
一品藍	Water blue
氨水	Ammonium hydroxide
洋靛	Prussian blue
胩	Isocyanide
一品葡蔔青	Mauveine
二甘醇	Diethylene glycol
恆生中國企業指數	H share
甲氨喋呤	Methotrexate
太陽 (搞清楚)	Taiyō
性賀爾蒙	Sex steroid
卟啉	Porphyrin
麥長青	Evergreen Mak Cheung-ching
脒	Amidine
私立學校	Private school
陳鍵鋒	Sammul Chan
王維基	Ricky Wong (Hong Kong businessman)
NANA	Nana (manga)
廣府人	Cantonese people
忽得	Methaqualone
庚醣	Heptose
SSSS	SSSS
恒生指數	Hang Seng Index
顯著性差異	Statistical significance
攀枝花	Panzhihua
瀘州	Luzhou
光榮會	'Ndrangheta
眼 (搞清楚)	Eye (disambiguation)
越南高速鐵路	North–South Express Railway (Vietnam)
德陽	Deyang
綿陽	Mianyang
廣元	Guangyuan
忌廉芝士	Cream cheese
碘化銣	Rubidium iodide
滴露	Chloroxylenol
₩	Won sign
遂寧	Suining
內江	Neijiang
金晶	Jin Jing
樂山	Leshan
南充	Nanchong
眉山	Meishan
奄列飯	Omurice
宜賓	Yibin
廣安	Guang'an
食油	Cooking oil
達州	Dazhou, Sichuan
雅安	Ya'an
85	85 (number)
皇家加勒比遊輪	Royal Caribbean Cruises Ltd.
10000	10000 (number)
阿富汗伊斯蘭酋長國	Islamic Emirate of Afghanistan
紫羅蘭色	Violet (color)
規矩	Regulation
Die Happy	Die Happy
苦瓜	Momordica charantia
擴展元素周期表	Extended periodic table
登別市	Noboribetsu, Hokkaido
羅拔圖卡路士	Roberto Carlos (footballer)
